title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"Horrible, Crappy Vistara",Yuvaraj G,Bengaluru - Newark,"Horrible customer service in Bangalore.  My flight segment was from Bangalore to Delhi (Vistara) 
and Delhi to Newark(United), all in one PNR( E-ticket).  Check in baggage was included in my itinerary.  I showed printed confirmation of check in baggage included.  But Vistara denied that their system does not show it. And denied my check in if I did not pay $100.  They said this $100 is for check in baggage charge from Bangalore to Delhi. And very much ill treated me. Ridiculous explanation and in-humane treatment.   

I also showed proof from Vistara website that Vistara honors the baggage allowance of international flight segment.   Their response was it was not showing in their system.   So, whose fault is it if the Vistara system is crappy??  Apparently I had to pay $100 per passenger (total $300 ) to get my bags checked.  And they would not take USD, but only accept INR, yet they charge in USD.  What kind of system is that??   

I can provide proof of payment.",International,2.0,August 2024,20 September 2024,2.0,2.0,1.0,1.0,1.0,N/A,1.0,2.0
"Horrible, Cheap and Shameful",sumeetgrover,New Delhi - London,"My experience on this Air Vistara flight can be summarised as follows: Horrible, Cheap and Shameful.

SEATING
I was seated at location 58J. It begs the question if this seat is fit for human seating for more than an hour. The seat was stiff, with no ability to recline, whereas the passenger in front of me had fully reclined their seat to further suffocate my seating space. This seat on your aircraft is an opportunistic attempt at making money when there is no respectable or bearable room for seating. It is like sitting on a crowded bus for 9 hours.

I spent at least half of the flight standing, something that I find totally unacceptable and horrible for the price that I paid Air Vistara. 

ENTERTAINMENT 
The entertainment screen in front of my seat was no more useful than a dummy screen for a toddler. Your crew kindly restarted the screen 3 times, yet it remained an experience of me staring at a blank screen. See photo attached.

I have never been on a long haul flight with no entertainment, and I refuse to find this acceptable.

FOOD 
The first vegetarian meal served on the flight was awful. One could not distinguish the gravy from the vegetables because it all looked like a mash. I redused to consume it.

The second vegetarian meal tasted like a cheap microwave meal that I wouldn't consume at home, let alone on a long haul flight that claims to be ""India's Finest"". I returned this meal.

CONCLUSION 
Should you regard my complaints as unreasonable, I would invite your Head of Customer Services to do the same 9h10m journey on the seat allocated to me as a mystery customer, and taste the delights of what is served, and get the experience of what a customer goes through. Of course, if their experience turns out to be better than mine, I will happily accept their report.

It is shameful that such low grade food be served on a flight from India, a country that has a rich tradition of delicious food.

I am determined not to fly Air Vistara again, and to advise my friends and family against using your airline.",International,1.0,September 2024,19 September 2024,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0
Worst employee behaviour and baggage damaged,Compass27953476525,Mumbai - Port Blair,"We recently travelled through vistara from Mumbai to portblair. 
Our baggage belts are completely damaged and when complained about this vistara employee Chandrakala on Port blair airport misbehaved with us and called military personnel on us. She did not have us pir report also. She was offering us 500 rupees as a settlement amount and asked us to sign no objection letter. This employee was really worst. The bad part is after complaining multiple times Vistara is not even acknowledging how there employee behaved. They are also not compensating for our damaged. I would not recommend anyone to travel through vistara and spoil there trip. 
We have been to Bali and Thailand, our bags never broked, this is first time with vistara and worst experience.",Domestic,1.0,September 2024,19 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very bad service,FarAway48195315418,Mumbai - Port Blair,"Extremely bad experience. Never choose this one. We recently travelled through vistara from Mumbai to portblair. 
Our baggage belts are completely damaged and when complained about this your employee Chandrakala on Port blair airport misbehaved with us and called military personnel on us. She did not have is pir report also.",Domestic,1.0,September 2024,19 September 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Horrible,Gokul B,Frankfurt - New Delhi,"Horrible customer serivice, the manager is not sure what he is hired for, he asked me to show the evisa to India and I showed it in my email. He wanted it on the website, I asked him to check, he got mad and said I’m a rude customer and cancelled my ticket. I’m stuck in Germany",International,1.0,September 2024,16 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Not best Air flight,Fearless35783423810,New Delhi - Singapore,"Leg rooms are cramped. They reduced leg room between seats just to add few more rows, so seating is uncomfortable, although service is OK",Southeast Asia,3.0,September 2024,15 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
refund our money,Fearless54324059459,New Delhi - London,fraud airlines for tickt cancellation no refund our money  thy dont back our money to when we book tickt we apply cancellation charger to pay but they dont back our money,International,1.0,August 2024,15 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Delayed flight and no clarity on take off,Kshama R,Bengaluru - Goa,"The flight was extremely delayed and the best part is non of the flight attendants also had clue as to what was happening, we were asked ro switch of the phones and just sit for 1hr almost doing nothing",Domestic,1.0,September 2024,14 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Banglore vistara ground staff service worst.,namrata p,Bangkok - Kathmandu,"In flight service: excellent
Ground staff service at banglore airport: worst. A nightmare experience at the airport.",Asia,1.0,September 2024,14 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Experience,Nomad03767192585,Thiruvananthapuram (Trivandrum) - New Delhi,Good food and inflight services are excellent. Also the cabin crew also done a pretty good job. The flight reached on time as well.,Domestic,5.0,September 2024,14 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vistara - Worst Flight Ever,Vishal P,New Delhi - Dehradun,"Three words only ! 

Worst flight Ever. Why? 

Let me tell you why, I have been travelling from Doha, Qatar to New Delhi and reached Delhi at morning 8:00 AM . Already my flight feels too long for me because the timing is 1:50 PM Departure time. Suddenly I got the msg that flight is one hour delayed because of Operational issue. I waited for long time and comes to know that it is again delayed by 30 minutes and this time they didn't intimate me via SMS or email. This frustrate me so much . I have never going to booked there flight again . 

Thanks you vistara for the worst experience.",Domestic,1.0,September 2024,13 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Air Vistara platform is the best to book your tickets,A R,Mumbai - New Delhi,"I made a wrong sector booking on Ease my Trip for my husband, and realised it as soon as the ticket was issued and called them up. I spoke to 2 different executives ( Rashmi & Gurpreet) and they were most unhelpful. I called the airline as I would lose my entire booking amount as per Ease my Trips claims. Sapna of Air Vistara was an angel who realised that we can make these silly mistakes when multitasking and refunded the entire amount after deducting 1000 rs. I am grateful to Air Vistara and would recommend to book from the airline website directly rather than from Ease my Trip who do not help when you as a customer make a mistake. Good job Air Vistara you have a customer for life and Ease my Trip has lost one forever.",Domestic,5.0,September 2024,12 September 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
worst experience with vistara,Satpreet S,Chandigarh - New Delhi,"worst agents over the counter with unprofessional behavior and zero communication skills, the checkin staff needs to be trained properly and show some etiquettes to passengers rather relying over phone for personal calls while bunch of people waiting in line especially the chandigarh airport staff is the worst",Domestic,3.0,September 2024,11 September 2024,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
