title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Worst Airline ever!!!,Amit M,Bhubaneswar - Mumbai,"I got the chance to travel via Air India Express, and oh boy! The flight was delayed for hours, and I missed my international connecting flight because of that. I tried calling customer care after that, and there's no response even after calling their helpline number that says 24x7 availability. 

Worst journey ever. I will never fly this airline again. Can't believe it exists.",Domestic,1.0,November 2024,5 November 2024,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
Never fly Air India,Deepak Ramineedi,Hyderabad - Bengaluru,"Horrible flights, always delayed by hours and no intimation till last minute. Very poor service. Worst airlines #1 ranking in the world",Domestic,1.0,November 2024,5 November 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tatas disgrace a once proud national Brand,Vikram N,Mumbai - Goa,"Tatas have disgraced IA. A frequent  AI/IA traveller's for over 40 years, the current state of AI express  is a disaster. The staff have no idea about  flight status. The customer  service  is anything  but that, quite the opposite. I spent 8 hours waiting  for a flight on November  4th 2024. Gate change was not announced,  for the good of aviation  in India, hand it back to the Government.  Tatas are incompetent.",Domestic,1.0,November 2024,4 November 2024,2.0,3.0,1.0,1.0,N/A,N/A,N/A,1.0
Forever delayed. Perennially providing bad experience.,Shivi S,Mumbai - Bhubaneswar,"Horrible!! Pathetic experience. Never ever opting for this airline again. Both to and fro journeys were bad - delayed flights, lack of proper communication during a delay. We were put on a bus and were stranded on the bus for over a 2 hours. There was no place for the elderly to sit. When we got on the flight, ACs were not working. It was suffocating. Further delay of 40-45 mins. The return flights were also delayed. 2 hours first and 1 hour more that we were just informed of. All the other flights of this airlines were delayed too. Bad bad bad. Do not take it at any cost.",Domestic,1.0,November 2024,4 November 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7hrs delay Flight worst airline,Mrinal K,Kolkata (Calcutta) - Imphal,"The worst flight i have ever seen in my life. I mean who the hell delay their flight for 7+ hours straight. My flight was suppose to fly on around 7 O clock in morning. The staff working in there says that it was technical issue. I mean if it is technical issue they should not run their business. If they know they have issue like that they shoud have prepare alternate medium or they should inform the customers beforehand. I came from dubai to kolkata and than i have to reach imphal with a layover in kolkata for 6hrs then they start delaying the flight it was 2 hrs delay after one hour they delay more time reaching 7+ hrs i was suppose to reach home by 8.30am aprox after all those delays i reach home by 3.30. I mean who the hell will stay for 7 hrs with why r u guys wasting peoples time like that. Not recomended to anyone. improve ur service 
It was a nightmare
What can i get for those time wasting by ur airline please let me know?",Domestic,1.0,November 2024,3 November 2024,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
Worst Flight ever,Ayusha,Guwahati - Jaipur,"Important Notice: Avoid Air IndiaExpress for Your Travel!

Our experience with Air India Express has been nothing short of a nightmare. We’ve been stranded, waiting for over 14 hours, with no updates or support from the staff. Despite other airlines operating normally, Air India Express claims weather issues are preventing our flight from taking off.

Promises of food and refreshments have also been completely unfulfilled. We haven’t even been provided with water in all these hours. This airline not only wasted our time and money but treated passengers with complete disregard.

Please think twice before choosing Air India Express. This level of service is unacceptable, and travelers deserve better.",Domestic,1.0,November 2024,1 November 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Not recommended/Do not Manage booking from their website,Pranav A,Dubai - Kannur,"I have traveled with my wife after booking an additional 10 kg for my wife as baggage(total 30kg + 20kg). To add an extra 15 kg I chose the airline website and lots of misinformation and inconsistent website ended up instead of adding baggage deducted 10kg (now 20kg+20kg) and refunded 15AED.
To add baggage that 10kg lost and 15kg required I ended up paying 247AED and 194AED respectively in Dubai Air India express office. I do not recommend this airline to anyone. If end up booking a ticket do not manage booking from airindia express website as it is terrible and illogical.
I have seen similar complaints for the same flight from passengers, it seems they don't care about this.",International,1.0,October 2024,1 November 2024,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Worst experience,Yash Patel,Mumbai - Mangalore,"Worst experience on the management staff
First flight was delayed for 30 minutes since beginning 
Than the got every body checked in for gate 42 B
Almost after waiting for about 40 minutes they transferred everyone to go through arrival gate , without making any official announcement, everyone had to do security check again 
Later said gate 45 which happens to be a lower level 
Once we reach there no one is there to help, in some time indicator shows gate 47 B
So again we had to go different level n walk to new gate
In all this there was no proper announcement or staff cooperation at all
Worst experience ever
The flight which was supposed to reach at 1.30 pm , did not even start at 2 pm from the origin",Domestic,1.0,November 2024,31 October 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
worst experience ever from any flight in my 20 years of international travel,bijith16,Dubai - Thiruvananthapuram (Trivandrum),the worst flight i have ever experienced in life. i’m a traveller for decades and i travel in many countries. having this experience  first time. ratan tata legacy after taking the airindia was awsome and  beyond exoectations. but after his death this experiece from air india express is terrible.  i brought sweets and gifts for my family and kids. last minute during checkin they say that lugguage shudnot exceed 7 kg abd they charge 68 dhs which is insane. no flight i have seen charging fir duty free. then why is the name duty free. finally i had to give bavk all duty free items. still they charged me for laptop snother 1 kg fee of 68 dhs which is ruthless. while other passengers after discussion were not charged too who carried 12 kg aswell. why discrimination to one passenger. this is very very bad. i want to get the refund of my money. will never ever suggest this ruthless behaviour of the staff and this flight to anyone in life. totally unprofessional and unacceptable. no one of the flights do this ruthless behaviour. very very bad experience,International,1.0,October 2024,30 October 2024,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
Air india express > Air india Mail,Shivkumar,Muscat Governorate - Mumbai,As expected poorest of the poorest service in the world they should change name from air india express to air india mail worst service around the world and top management are sucking the money out of the people depending on this flight never recommended forever,International,1.0,September 2024,29 October 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Appreciation,Passenger18693068987,Guwahati - New Delhi,"I was traveling from Guwahati to Delhi and in Guwahati Airport Mr Chandra Prakash Balmiki an employee of Air India Express really helped me a lot and he deserves appreciation for his service of excellence. Wishing him u good luck.
Thanks 
Dr Hemendra barman",Domestic,3.0,October 2024,28 October 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst airline! Be prepare for frequent delay and last minute cancellation,Supriyo Saha,Hyderabad - Kolkata (Calcutta),This was the worst flight booking experience of my life. I was travelling home for Diwali. But then suddenly I got the message that my flight got cancelled and that too just 4hrs before the departure time. This airline is anyways notorious for frequent last minute delays but such last minute cancellation is unacceptable. Other airlines also cancel last minute but they have alternate options available in that case. AIX is useless in all aspects,Domestic,1.0,October 2024,27 October 2024,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
Nit a. Commendablw journey,Wilsonn K,Riyadh - Bengaluru,"Pathwtic flight.  Its juat like an ordinary flight. 5 hours journey from riyadh to kochi.  No display screen options.  Food extra cost.  They claim cheap but not.  
Flight from riyadh to bangalore thru kochi. Kochi halting 5+ hours.

I do not prefer to travel any further and qont recommend my friends ans families.

See added pics of an international flight. Air india express.  Old flights with international travelling.. Is purely  Boring.",International,3.0,October 2024,27 October 2024,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0
Never boarding this flight again 👎,Raja Resmi W,Chennai (Madras) - Thiruvananthapuram (Trivandrum),"Worst and pathetic experience! 
Delay flight timing twice. Suppose to board 12:40am delay 2 hours and again just before boarding time delayed by 1 hour 10 mins. They said different reasons for the delay! Firstly they said operational issues and then when asked they said delay in timeline. Not sure if the real issue!",Domestic,1.0,September 2024,25 October 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
