title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
You all are vultures,Wander13792256188,Bengaluru - Lucknow,"You are most horrible flight carrier and your employees are “Raavan” of Ramayana and crew members in the flight are “soopnskha rachasi”. They have no humanity and they are in their worst behavior at the work place. You should be ashamed of giving them such training and creating the culture of being vultures.

I booked my return flight from Lucknow to Bangalore and back to  Lucknow with reservations number L4S8KD. We were five adults and 2 infants in the booking. We travelled from Lucknow to Bangalore but while coming back I was told at the counter that my both infants are not in the ticket even though I had email with their name mentioned and your app showing them on the ticket. We had to go through harassment from indigo staff for 2-3 hours and they didn’t let me board unless we paid money amount 3500. What kind of people and system you have who can be so horrible. In spite of having tickets and name showing in the ticket how the hell your employees harassed us that my infants are not in the ticket. How in the world your system removed 2 infants from the booking in your system.  Do you suggest that adults leave the infants at the airport because your system decided to do that. Your staff did not care about my kids crying because they were hungry, he did not care about senior citizen of 76 years old who was with me, the only thing he kept asking was money. What kind of people you are? When I told your staff to look at online as well as in app that my kids are showing in the reservation he said he can’t see them from his eyes just because he was frustrated on us since I wasn’t ready to pay. Can someone from indigo management explain on how come you send the ticket to customer with the name of infants but your own system at airport can’t see them. How in this world this is possible?

Finally we paid and boarded with both my kids totally frustrated since they went through the same harassment as we did. Your “Rachasi” “Soopnakha” crew member was trained at another level to make our journey horrible.

Can you imagine traveling with twin boys of 18 months traveling on the flight and there wasn’t space to make formula in the seat without creating lot of mess for everyone? Thinking about other customers, my wife went towards back of the plane where crew member stand and my wife asked for help. Your horrible crew member instead of helping asked my wife to go back to her seat and make formula there itself. My wife asked if she can help in carrying the formula box to the seat since she was holding my son on that she replied that she can’t do that and my wife needs to everything herself.

With this behavior what do you think that how long you can survive? Your airline is famous in this world for worst behavior and culture of vultures for money. I just can’t believe that your system was showing my kids in the ticket and we travelled from Lucknow to Bangalore but while coming back you removed my infants from the ticket.",Domestic,1.0,January 2025,26 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
My Personal Experience with Indigo,Curious68717139256,Phuket - New Delhi,"When you fly with Indigo, you always reach on time. But without the BAG. 

Fly with Indigo and get more opportunities to SHOP. Because they’ll definitely lose your bag and belongings. 

Fly with indigo and let your worries and bags vanish into air.",Asia,1.0,October 2024,25 January 2025,N/A,N/A,N/A,1.0,1.0,N/A,N/A,N/A
Very bad experience,Odyssey38390057072,Kochi (Cochin) - Chennai (Madras),Very high Cancellation fee. They paid only 850 rs for two tickets.i was not comfortable with this airline.i never choose this airline in future,Domestic,1.0,January 2025,25 January 2025,N/A,1.0,N/A,2.0,N/A,N/A,1.0,N/A
Great Experience !!,BalkrishnaShroff,Mumbai - Jaisalmer,"It was a great experience flying with IndiGo. The check-in was very smooth at T1. Though I had paid for fast forward facility but at the time of boarding, this service was not available. The in- flight service was top class, very helpful and courteous. The flight started and landed on time. What else do you want !!
Worth flying...",Domestic,5.0,January 2025,25 January 2025,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
Don’t book this airline!!,Angela O,New Delhi - Udaipur,"I recently traveled from Delhi to Udaipur on flight 6E2101 (PNR M2WEHJ). The airline crew carelessly broke my Rimowa luggage wheel. When i complained, the airport staff try to shift the responsibility to the customer service, asking us to fix it and send the receipt in order to get a refund, which i did. Guess what, the customer service replied two days later, saying that wear and tear might happen during the handling and transportation of the baggage due to factors beyond our control, hence they wanted to offer me a INR2500 VOUCHER to use it on my next trip  What Indigo don’t understand is that it was a Rimowa luggage, it is not easy to be damaged if they handle with care. What Indigo ignored is the fact that I paid over INR9,600 (USD120) CASH to fix my bag, and what Indigo don’t understand is the voucher is useless for international traveller like me, who doesn’t live in India and will not ever take Indigo again due to their bad service, so the voucher is completely useless!! If you plan to take Indigo, I suggest you think twice.",Domestic,1.0,January 2025,24 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Experience about my travel with indigo,Sapna S,Istanbul - Mumbai,"I'm still fuming after the *worst flying experience of my life with Indigo*. My flight was delayed by a staggering 08 hours,(from istambul to Mumbai ... It was 6:30 hours delay and from Mumbai to ahemdabad - flight missed due to delay.. and still got flight after 3 hours and it was delayed by 1 hour) and the airline's handling of the situation was absolutely appalling.

No prior information or updates were provided, leaving me stranded at the airport with no clue about when I'd be departing. The staff was completely unresponsive and unhelpful,or even a decent explanation for the delay.

The lack of communication and customer care was shocking. As a paying customer, I expect a basic level of service, which Indigo failed to deliver.

Unless you want to risk ruining your travel plans and dealing with incompetent staff, stay far, far away from Indigo.

 10-hour delay, no prior information,

SUGGESTION FOR INDIGO- YOU ALREADY KNEW THAT ISTAMBUL TO MUMBAI FLIGHT WAS DELAYED SO THE CUSTOMERS WERE SUFFERING.... YOU HAVE TO PLAN THE NEXT STEP...) 
(I am writing this review and still waiting for my connection to ahemdabad which is delayed for one hour.. let's see what happens 

Would not(never) recommend Indigo to my worst enemy.

THANK YOU FOR Representing india like this",International,2.0,January 2025,23 January 2025,N/A,4.0,2.0,2.0,N/A,3.0,1.0,2.0
Overbooked payment,Erman Yavuz,Istanbul - Bangkok,They did not pay my overbooked money for almost 35 days now. i am still waiting nobody respond me properly. they promised me to py 600 euros if i cancel my booking.,International,1.0,January 2025,22 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Worst painfull experience, ruined my vacation, b baggage was damaged",Adventure21851284331,Doha - Hyderabad,"I had the worst experience with an Indigo flight recently, and it completely ruined my vacation. First, my baggage was delayed, which already threw a huge wrench in my plans. I was left waiting at the airport for hours, wondering where my bag was, while my vacation time just ticked away.

When I finally received my baggage after 10 days, it was in a shocking condition—it was clearly damaged. I immediately contacted their customer service, hoping for some kind of compensation or help, but to my disbelief, I was told that their policy doesn’t cover any kind of damage to luggage. So not only did my vacation time get cut short by the delay, but now I was stuck with a damaged bag and no way to fix it.

It was incredibly frustrating. The whole experience felt completely mishandled by the airline, and I was left with nothing but a ruined trip and no support from Indigo. I expected much better, especially when paying for a service that promised reliabilit",International,2.0,January 2025,22 January 2025,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0
DONT FLY WITH INDIGO!,Sandeep A,Hyderabad - Kolkata (Calcutta),"DON’T FLY WITH THIS AIRLINE!
Flight was cancelled with no 24hrs notice. Customer service was pathetic, one guys said he was a manager but sounded like a ground staff member who failed to assist. High flight prices with zero customer oriented airline.
Book indigo on your own risk!!!",Domestic,1.0,January 2025,22 January 2025,N/A,N/A,N/A,N/A,1.0,N/A,1.0,1.0
Damaged luggage,Fearless10713001833,Melbourne - New Delhi,"Terrible people. I travelled on 15 December 2024 got my luggage damaged. Called them many times but no solution even after 5 weeks. 

I was assured to get call back in 48 hours but never got it. When called back they say call back again in the evening to check the status what rubbish.",International,1.0,December 2024,22 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Flight kept getting delayed with no explanation no prior notice. CS representative can’t even speak efficiently to help.,Sanket C,Istanbul - Mumbai,"Don’t fly with Indigo ever. Worst service. 
Customer service reps can’t even speak effectively to help. 
They should not fly internationally.",International,1.0,January 2025,22 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DO NOT USE THIS AIRLINE,FELICITY M,Mumbai - Istanbul,"Appalling airline, uncomfortable seats, hot, stuffy, no food, no bottled water available and the air staff were unhelpful and rude. On top of that the plane was over two hours late and we missed our connecting flight and had to book with another company or be stranded in Istanbul. 
IndiGo customer service (the customer service part is a bit of a stretch actually) are totally unhelpful and refuse to compensate us for the last minute tickets we had to book.  We have been left considerably out of pocket.
The plane we caught has been late for 41 out of 45 days (Flight Radar). Do not use this company, they are the worst I have ever used. I will never use again.",International,1.0,January 2025,22 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bad airline snd service Inigo airline - India,vpm m,Jaipur - New Delhi,"No passenger air was turned ON and I was sick with last of fresh air and was very unfortunate with lack of air fresh air in the cabin , when mentioned to the cabin crew the made a few lies ,1st said few passengers said to turn off the air , and other excuses , finally  they admitted the air circulation or vent don’t work on this aircraft, The interiors of the cabin and plane  was very dirty, cabin serving crew very vey unprofessional and very rude . I will never use indigo again.",Domestic,1.0,January 2025,22 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Save your money and go with another carrier,Abhishek T,New Delhi - Sydney,"I made a booking for a flight from New Delhi to Sydney for the 31st of December 2024. And I must say the experience was the worst I have ever had.

1. I paid for xl seats but apartments due to airline configuration changes the seat was double booked. So after a lot of arguments in the flight with another passenger who also happened to pay for it (but their boarding pass did not have the XL seats assigned), they sat in the XL seats. The airline crew were of no help here as the flight was already delayed and they were only interested in taking off as soon as possible. It was a complete circus. Luckily since then I have been provided my refund for the XL seats.

2. My ticket also had a snack bag included in the fee, but I was not provided with anything during the indigo leg of the journey. They just said they will work to make sure it won't happen again. Unfortunately this has happened to other people in the past. Keep in mind this is an internation flight from New Delhi to Singapore. So theoretically speaking, meals should be included anyway (at least a light snack).

3. The second leg of my journey was from Singapore to Sydney via Qantas. The Qantas leg of my journey was in business class, however I was involuntarily downgraded to budget economy class as the flight was full. Again I brought this to the attention of the ground staff in Singapore, but they said the flight was full and my assigned seat could not be changed. I called Qantas and they confirmed this should not have happened but I had to contact Indigo for compensation as I booked my ticket through the Indigo website. Indigo keep saying the fault lies with Qantas and i should contact them. However, Qantas keep insisting a refund is in order but they can't do that because i didn't make the booking through them which is understandable.

I put the full blame of this on Indigo. Qantas said Indigo sould reach out to liase with them for this but i doubt they did that. They'd lose money after all. After several emails, I was offered Rs 500 worth of travel voucher for my downgrade from business to budget economy.🤣 I do not plan to fly with them again, so I told them to keep their grand compensation as i wouldn't know how to spend this much money. What a pathetic excuse for a company which offers international flights. I would personally ban them from even flying local. 

A business class vs economy fare difference is not Rs500. No airline in the world wil upgrade a passanger from budget economy to busoness for Rs 500. Till date I have given them about $20,000 worth of business. However after this i will be taking my business elsewhere.",International,1.0,December 2024,21 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
