title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"Very bas experience Very worst’s service provide by spice jet , flight always delayed like 4 HR plus every time   Not re",Passenger51274268519,Varanasi - Mumbai,"Wry bas experience Very worst’s service provide by spice jet , flight always delayed like 4 HR plus every time 

Not recommended",Domestic,2.0,January 2025,18 January 2025,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
it was really bad,GoPlaces55011432457,Dubai - Amritsar,"SpiceJet's customer service is disappointing, with staff often displaying a lack of professionalism and courtesy. Their rude and unhelpful behavior creates a negative experience for passengers, affecting overall satisfaction.",International,1.0,January 2025,17 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spicejet - Best Budget level airlines way better than market leader Indigo,Kavuri L R Simha,Hyderabad - Tirupati,"Spicejet provides an excellent service I have been flying with them since 2019, never disappointed me I even flew in their international leg to Dubai. 
I hope they turn back their economic level issues and provide more routes.",Domestic,5.0,January 2025,17 January 2025,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Great flight,neeraj srivastava,Varanasi - Ahmedabad,"Good flight good service
Helpful
Crew I travelled for the flight
From Allahabad and varanasi to Ahemdabad
Flight was good on time no later seats are clean",Domestic,4.0,January 2025,17 January 2025,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0
Spicejet is the right choice,PRADEEP DASGUPTA,Kolkata (Calcutta) - Bangkok,"Excellent Experience as A spice max member
The flight was on time and landed in Bangkok before Time in Bangkok.Thanks and Congratulations to Capt Manas Chatterjee and the co-pilot.
Arjun Priyanshi  crew members
Thanks",Southeast Asia,5.0,January 2025,17 January 2025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A LOW COST ARLINE DISASTER,Nawaz N,Dubai - Kochi (Cochin),I will never travel or recommend this airline to any of my friends relatives and even random people and whoever has an emergency situation in his or her aslo shouldn't relay on this flight as we will not be able to reach the destination on time. AS ON THE FIRST MONTH OF THE YEAR JAN 2025 THESE PEOPLE DELAYED THE BOARDING 3TIMES AS I HAD TO REACH ON MY COUSINS FUNERAL I COULDN'T MAKE IT OR SEE HIM FOR THE LAST TIME THANKS TO SPICE JETS WONDERFULL DISTRESS SERVICE I COULDN'T MAKE IT TO SEE ONE LAST TIME I WILL NEVER SUPPORT THIS AIRLINE,International,1.0,January 2025,17 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I want refund for this,Arun B,Dubai - Mumbai,"I am visiting from Dubai to bagdogra connection flight form Mumbai my flight was on 16/01/2025 DXB to Mumbai time 1:55 am from Dubai to Mumbai Spicejet flight number SG014 Was delay 1 hours because of that I couldn't get chance to take a another flight from Mumbai to Bagdogra which was 8:15 am 16/01/2025 I had 2 hour's in my hand before because my delay I could not get another flight.
I went to Spicejet office to make complain that we are late for today to take another flight from Mumbai to Bagdogra they are ignoring me like that I came late.
And my fault was that from Mumbai to Bagdogra I had another Airlines ticket which is indigo. I checked with them as well if they can help us but they are also to make a complain to Spicejet Airlines.

This is first and last experience I have in your flight from today I will never take Spicejet or indigo. I will let people also know about this and I will personally tell them don't book this flight tickets.
Thank you",International,1.0,January 2025,16 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Third class airline,Compass21965622181,Dubai - Jaipur,"This such kind of airline I have never  seen in my life,I have travel around the world,but the spice jet is  third class airline & they are not professionals,many people suffer due to their service & even baggage not come on time & while asking they are just telling to fill the form that’s all  & do nothing,even they are playing with the security of people their carriers are third class , plane windows are adjusted with the adhesive tape & while complaining to crew they ignore,really I will never fly with this in future &
Even not recommend to anyone",International,1.0,January 2025,14 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bad  experienced with spicejet airline,haider a,New Delhi - Dubai,This is worst flight  In my experienced . I thought you improve your service but still you are same i will not recommend spicejet airline to anyone . My concern is that if you are delayed your flight at least you should infromed your customer about that and we are struggling because of your negligence . This is my ticket details : airline PNR( E96H8S) flight s.no. ( SG-011) and all staff sharing wronge information to us and we are waiting almost 9 hours and there no food or water for us if you give us right information we can stay our home we will come on time😡😡😡😡 overall rating zero,International,1.0,January 2025,14 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Unprofessional  and Unethical Airline,asabuwala,Dubai - Mumbai,"Mishandling of Checked Baggage by SpiceJet

On January 6, I travelled from Dubai to Mumbai on a SpiceJet flight, with an onward connection to Udaipur (via Indigo Airlines)  later the same day after a layover of seven hours. I checked in my baggage at Dubai Airport well before the mandatory two-hour deadline.  Upon arrival, my checked baggage did not arrive at Mumbai Airport.

I approached a SpiceJet staff member, who informed me that my bag had been left behind in Dubai. They assured me it would be sent on the next flight scheduled for the evening of January 6. Based on their recommendation, I rescheduled my onward flight to Udaipur for the following day, January 7, incurring additional charges of Rs 4960 that they promised could be reimbursed. Unfortunately, the baggage did not arrive on the subsequent flight either, and I had to proceed to Udaipur without it.

What followed was a distressing experience involving repeated attempts to trace my baggage. Over the next four days, I made approximately 20 to 25 calls to SpiceJet’s helpdesk, which appeared completely uninformed about the status of my luggage. Eventually, my bag was located in Calicut, Kerala. Despite my request to have it delivered to Mumbai, the airline inexplicably sent the bag back to Dubai. After further delays and persistent follow-ups, my baggage was finally delivered to Mumbai five days after my arrival.

This experience was deeply disappointing due to the airline’s lack of professionalism, poor communication, and inability to handle the situation efficiently. SpiceJet’s service throughout this ordeal was unacceptable, and I strongly advise against choosing this airline for travel.

Avoid SpiceJet at all costs!",International,1.0,January 2025,14 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fantastic,Arindam Sarkar,Kolkata (Calcutta) - New Delhi,Very good . Fantastic experience superb experience. Yes some glitch was there but it was definitely a good experience.,Domestic,5.0,January 2025,13 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HORRIBLE EXPERIENCE,Shuvendu S,Goa - Ahmedabad,"Poorest of the poor service.
Is there -5star? Then I would like to give them  minus five star in review.
I reached to the counter 45 mins before the departure.
But they didn't allow me to check in & didn't refund my money as well.
Moreover, no senior authority staff talked to me.
And customer care number? Don't work as well.
Good for nothing!
Don't going to do such a mistake of choosing Spicejet again in future.
It should be renamed as 'Suffering jet' & I mean it.",Domestic,1.0,January 2025,13 January 2025,N/A,N/A,N/A,1.0,N/A,N/A,1.0,N/A
"Worst flight , avoid traveling with it.",Scenic33682567738,Bengaluru - New Delhi,Very rude staff at checkin. And flight is not good quality. No luggage allowed to carry. They asked me 5000 rupees per kg for luggage which is ridiculous,Domestic,1.0,December 2024,13 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very very Bad Experience with Spicejet,John A,Pune - Dubai,"Horrible experience NOT RECOMMENDED 
Baggage was not loaded by the airlines. It was promised to send on the home address but they did not send.",International,1.0,January 2025,12 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Highly recommend SpiceJet flight,Sharad T,Ahmedabad - Dubai,Overall satisfactory experience whenever traveled in SpiceJet flights. Will recommend everyone to opt for SpiceJet option.,International,4.0,January 2025,12 January 2025,4.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0
SpiceJet review,Debaditya Malakar,Bengaluru - Kolkata (Calcutta),"I recently flew with SpiceJet, and it was an excellent experience. The plane was modern, clean, and well-maintained, reflecting the airline's commitment to passenger comfort. The journey was incredibly smooth, with no turbulence, ensuring a relaxing flight. One of the highlights was the punctuality—SpiceJet delivered on its promise of an on-time arrival, which is always appreciated",Domestic,5.0,January 2025,12 January 2025,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Excellent service,Rakesh P,Chennai (Madras) - Kochi (Cochin),"I would like to extend my heartfelt appreciation cabin crew  from the SpiceJet crew for her exceptional service. Her professionalism, warm demeanor, and attentiveness made my journey truly comfortable and pleasant. Their  dedication to ensuring passenger satisfaction is commendable, and she went above and beyond to provide a seamless experience.",Domestic,5.0,January 2025,12 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOT GOOD.,FALGUNI SAHA,Kolkata (Calcutta) - New Delhi,"There are two problem I faced today (12-01-2025) in my business tour.
Problem 1: The Seat I purchased  18A (paid for that) Reclination Switch Was there in broken condition (in simple word there was no such switch at all as it was gone and kept a big hole to say switch was there).
Problem 2: My cabin bag was approx 3.5 kg more than usual normal weight 7 kg as specified, I had two luggage (one big bag suitable to cabin baggage dimension and one laptop bag  that was kept inside the big bag), I paid the extra amount happily for excess weight. Before paying I requested the person to allow me to take out the small bag which can carry laptop, charger and travelling kit bag so that the weight of big bag can be reduced to below 7kg and the same can be transferred to Check In baggage, but, the appointed lady simply say its not possible as per Spicejet T&C. This is the difference between AirIndia, Vistara, Indigo and other flight.",Domestic,1.0,January 2025,11 January 2025,3.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A
Worst light to travel and customer service is so bad,Shefali T,Pune - Dubai,Worst flight to travel in.My luggage was checked in and not boarded and when we landed to destination they are saying you must have something in your bag which is not true.They could have asked us so that we could have shown everything to security. I was busy giving reviews. On top of that seats are uncomfortable and customer service is joke.,International,1.0,January 2025,11 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Happy review,Lakshmi,Kolkata (Calcutta) - Bengaluru,"Both departure and arrival of the flight was on time. The breakfast served was good, staff was courteous. Overall, it was a nice experience",Domestic,5.0,January 2025,11 January 2025,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0
Baggage got opened and valuable are missing,Vikas Bhandari,Mumbai - Dubai,"This is to bring you into notice that I had planned to go on a vacation in December. I have taken the SG-59 Flight which is from BOM to DXB. We have done the baggage check-in. We have onboarded the flight. 
While collecting the Baggage from Belt number 3 in DXB. We collected and added in the trolley. 

But when we reached the hotel and at that time, when I was trying to open one of the suitcases. I saw that the 3-digit code for that luggage was reset to 0-0-0. Then Immediately I took videos and photos of the luggage. Because the lock which I have set in Mumbai was different. 

 I am extremely disappointed with the handling of my baggage. Upon arrival, I discovered that my luggage had been opened and tampered with. This is not only unacceptable but also highly concerning for the safety and security of passengers’ belongings.

I saw that the complete luggage was checked by some member in the airport(Baggage Team). It was opened by someone, he has checked each and every cloth and some valuable item is missing from the bag. I have raised the complaint on custrelations@spicejet.com. It's been 13 days I have not got the revert yet. My concern is how come the ground staff who is carrying the luggage from check-in to flight can open the bag in the middle while carrying it. If they are having any concerns any issues, then can inform the passenger and then they can open the luggage bag in their presence.

I am looking for help, where SpiceJet can catch the ground staff who is involved in it. Also, I am looking for my valuable item to get them back. I have requested team to check all the camera's at all the Gate which are present.I had a very bad experience with the airline.

I have also updated to https://www.dubaiairports.ae/ but they mentioned to connect with Spicejet Airline.

Extremely Disgusting and Frustrating Experience with SpiceJet",International,1.0,December 2024,10 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Worst experience,  rude staff, 6 hrs delay, looting passengers with strange baggage policies.",Kannan,Kochi (Cochin) - Chennai (Madras),"Worst experience from spice jet. They charged me 2600 rs at Gate while boarding flight. Reason was excess baggage weight 4KG. But it was not excess i didn't use check-in baggage allowance which is 15KG. So for 22KG (15+7) allowance,  i used only 11 KG (0+11). Still I was forced to pay 650rs per KG. 
Their staff lady named Archana was soo rude that her only word is pay and board orelse she will close the gate. I asked her whether u can send this luggage in next flight or any other options other than payment. She denied all request and said she is the final authority to take decision. With no options left I payed the said amount which is more than 50% of flight ticket. 

Don't opt spice jet, even my return flight was delayed more than 6 hrs. I spend 8+ hours in chennai airport for 1 hr 30 min flight.",Domestic,2.0,December 2024,10 January 2025,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
Kindness in the sky,Dream33398456530,Kozhikode - Dubai,"Congratulations to all SpiceJet team, from the ground staff to the flight crew, for your professionalism and kindness, taking me safely to my destination. Also thankful to the cabin crew, mostly SCC, who represented the real SpiceJet spirit on well serving their passengers.",International,5.0,January 2025,9 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
travelling in spicejet,Escape12837532344,New Delhi - Goa,Quite a comfortable journey. The new area in terminal 1D makes it very easy to check in. The seats were comfortable. Had no problem with baggage collection.,Domestic,1.0,January 2025,9 January 2025,4.0,4.0,1.0,4.0,4.0,5.0,5.0,1.0
Never Trust Spicejet Flight Departure timing,Discover35191272404,Patna - New Delhi,"2 hrs delay already when I arrived 2 hrs earlier to the flight departure timing, Even then it was 1 hr more late when it was time to departure , You need 1 whole day to travel thru spicejet , train is much better and promising , Also if you have connecting flight , you gonna miss your second flight , never trust spicejet .",Domestic,1.0,January 2025,8 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Our Unforgettable (FOR ALL THE WRONG REASONS) Experience with SpiceJet,Shalini C,Port Blair - New Delhi,"Ah, SpiceJet. Where to even begin? We had the misfortune of booking our tickets to Port Blair from Delhi via Chennai with this airline. Let’s just say it turned out to be one of the worst flying experiences of our lives—and we’ve flown budget before, so that’s saying something.

Act I: The Delayed Departure
We left Port Blair on January 3rd, an hour and a half behind schedule because the flight’s arrival was delayed. Annoying, but manageable. Instead of landing in Delhi at the promised 11 PM, we found ourselves in Delhi’s airspace sometime after midnight. Then came the announcement: due to heavy fog in Delhi, the flight would be diverted to Jaipur. Most passengers, including us, understood this—it’s weather; what can you do?

But what followed was a masterclass in how to not handle a situation.

Act II: Chaos in Jaipur
• After landing in Jaipur, we stayed on the tarmac for an unnecessarily long time. Just to keep things exciting, of course.

• Then came Announcement #1: “Please collect your luggage and disembark.” Dutifully, everyone stood up, gathered their cabin baggage, and prepared to exit. But wait! Announcement #2 swooped in moments later, telling us to sit down again—with no explanation whatsoever.

• And then… radio silence. For two whole hours. NEITHER THE CAPTAIN NOR THE CABIN CREW OR GROUND STAFF FELT IT NECESSARY TO PROVIDE A SINGLE UPDATE. The ground staff? Nowhere to be found. Maybe they were on vacation.

Act III: A Comedy of Errors (If It Weren’t So Infuriating)
• My nephew, feeling sick before landing in Jaipur, was met with a delightful surprise: no airsick bags in the seat pockets. None. Anywhere. WHAT KIND OF AIRLINE SKIMPS ON AIRSICK BAGS?

• After two hours of passengers silently fuming, some brave souls finally started asking questions. Only then did the ground staff emerge like mythical creatures from a long-forgotten legend.

• The cherry on top? The crew began refueling the aircraft, which would have been fine if they didn’t subject us to a series of cringe-worthy, subpar announcements about it.

Finally, after three long hours, we were informed that the flight was canceled because—wait for it—the cabin crew had exceeded their duty hours. They had three hours to figure this out, but apparently, basic math isn’t a SpiceJet strength.

Act IV: A Medical Emergency and the Final Insult
• After disembarking, my sick nephew had a seizure on the cold tarmac and had to be attended to right there. And what was SpiceJet’s staff doing during this distressing scene? Standing around like spectators at a sports game. I have pictures to prove their utter uselessness.

• Despite having three hours to prepare, the airline had not even managed to set up a helpdesk for stranded passengers. Brilliant planning, truly.

By the time we collected our luggage and left the airport, we’d given up expecting any semblance of help or responsibility from this airline.

To SpiceJet Management and Ground Staff:
SHAME ON YOU, SPICEJET!!!
You’ve set a new standard for how not to treat your customers. Your complete lack of professionalism, compassion, and basic competence is nothing short of shameful.

A Word to Fellow Travelers:
Avoid SpiceJet like the plague. Seriously. Spend a little more and fly with an airline that knows how to take care of its passengers. Trust me, you’ll thank yourself later.",Domestic,2.0,January 2025,7 January 2025,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0
